id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,price
EsHFRpUbHEbYxjAxcxOdwQ,anntremet-cake-new-york-2,AnnTremet Cake,https://s3-media1.fl.yelpcdn.com/bphoto/8VOJtW7GBrQa58opzmDEqw/o.jpg,False,https://www.yelp.com/biz/anntremet-cake-new-york-2?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,81,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,"{'latitude': 40.73854893771146, 'longitude': -74.00401289999999}","['pickup', 'delivery']","{'address1': '47 8th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['47 8th Ave', 'New York, NY 10014']}",+16463719970,(646) 371-9970,3771.0343886270743,
LyWjwCnRzv2CZzPHuUpAsg,the-evercake-manhattan,The Evercake,https://s3-media3.fl.yelpcdn.com/bphoto/Ph5g_zgT9nZ4l_9X7-hjOQ/o.jpg,False,https://www.yelp.com/biz/the-evercake-manhattan?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,102,"[{'alias': 'customcakes', 'title': 'Custom Cakes'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]",4.5,"{'latitude': 40.769348582963296, 'longitude': -73.95868385771101}",[],"{'address1': None, 'address2': None, 'address3': None, 'city': 'Manhattan', 'zip_code': '10021', 'country': 'US', 'state': 'NY', 'display_address': ['Manhattan, NY 10021']}",+16463975769,(646) 397-5769,7713.174853641462,
xpDp5zKQJHu7Ljgs1PKLJw,la-cabra-new-york-2,La Cabra,https://s3-media1.fl.yelpcdn.com/bphoto/0DzZgS4ox_S9DUGQgfYirw/o.jpg,False,https://www.yelp.com/biz/la-cabra-new-york-2?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,268,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"{'latitude': 40.729463036209495, 'longitude': -73.98684812477497}",[],"{'address1': '152 2nd Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['152 2nd Ave', 'New York, NY 10003']}",,,2743.414601721351,$$
rVJ57CwEcucZg1k_y8u3Rg,patisserie-fouet-new-york,Patisserie Fouet,https://s3-media1.fl.yelpcdn.com/bphoto/Wn2bCOwelk2YXO0pkgUtVQ/o.jpg,False,https://www.yelp.com/biz/patisserie-fouet-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,437,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 40.735034, 'longitude': -73.993047}","['pickup', 'delivery']","{'address1': '15 E 13th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['15 E 13th St', 'New York, NY 10003']}",+12126200622,(212) 620-0622,3291.833916830272,$$
6G_NSMacAfdf-WYOpcQ4uw,eileens-special-cheesecake-new-york,Eileen's Special Cheesecake,https://s3-media2.fl.yelpcdn.com/bphoto/MmHrADw0dlsiGPiIUq5chQ/o.jpg,False,https://www.yelp.com/biz/eileens-special-cheesecake-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,1919,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,"{'latitude': 40.7215431969029, 'longitude': -73.9972332037048}","['pickup', 'delivery']","{'address1': '17 Cleveland Pl', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['17 Cleveland Pl', 'New York, NY 10012']}",+12129665585,(212) 966-5585,1807.1202287470203,$$
Tns-1BJip9a6K-O6V2pyUQ,red-gate-bakery-new-york,Red Gate Bakery,https://s3-media1.fl.yelpcdn.com/bphoto/mVEEjxPO6UTxROvWmluAUw/o.jpg,False,https://www.yelp.com/biz/red-gate-bakery-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,74,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'customcakes', 'title': 'Custom Cakes'}]",4.5,"{'latitude': 40.723717, 'longitude': -73.988806}","['pickup', 'delivery']","{'address1': '68 E 1st St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['68 E 1st St', 'New York, NY 10003']}",+16468705553,(646) 870-5553,2081.3552305882727,
MBQg0-g_iiIEY4hzLiezKg,kuih-cafe-new-york,Kuih Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/mJ0PPCwmRLh_0-L0sx7eMQ/o.jpg,False,https://www.yelp.com/biz/kuih-cafe-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,82,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'malaysian', 'title': 'Malaysian'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,"{'latitude': 40.71595284077857, 'longitude': -73.99300267095114}",['delivery'],"{'address1': '46 Eldridge St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['46 Eldridge St', 'New York, NY 10002']}",+16467999340,(646) 799-9340,1173.4847241125299,
b5x-Fw7I7Y88TdFIzvbsnw,supermoon-bakehouse-new-york,Supermoon Bakehouse,https://s3-media1.fl.yelpcdn.com/bphoto/2_NRG9aWYqcTp718ov32Pg/o.jpg,False,https://www.yelp.com/biz/supermoon-bakehouse-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,986,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 40.71991, 'longitude': -73.9872}","['pickup', 'delivery']","{'address1': '120 Rivington St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['120 Rivington St', 'New York, NY 10002']}",+13476541211,(347) 654-1211,1714.9424016310745,$$
0tJEDmeNMLueSGLNTF0JFg,angelina-bakery-new-york,Angelina Bakery,https://s3-media2.fl.yelpcdn.com/bphoto/oKkK8h-AuiK8Gc8E52duiw/o.jpg,False,https://www.yelp.com/biz/angelina-bakery-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,609,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'donuts', 'title': 'Donuts'}]",4.5,"{'latitude': 40.75498, 'longitude': -73.99166}","['pickup', 'delivery']","{'address1': '575 8th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['575 8th Ave', 'New York, NY 10018']}",+12126877100,(212) 687-7100,5517.176680724608,$$
XSwagBljEsxG2i1rq4GEAQ,almondine-bakery-brooklyn,Almondine Bakery,https://s3-media2.fl.yelpcdn.com/bphoto/n_j7yalGH6b-0qeBboG1Cg/o.jpg,False,https://www.yelp.com/biz/almondine-bakery-brooklyn?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,404,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",4.0,"{'latitude': 40.7033174, 'longitude': -73.9912506}",['delivery'],"{'address1': '85 Water St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['85 Water St', 'Brooklyn, NY 11201']}",+17187975026,(718) 797-5026,348.91633855519586,$$
fswltit0_7UjEWsmgvDxTw,the-salty-heifer-new-york-2,The Salty Heifer,https://s3-media2.fl.yelpcdn.com/bphoto/xaFNGgmKmQL8_S5JRBdhzQ/o.jpg,False,https://www.yelp.com/biz/the-salty-heifer-new-york-2?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,6,"[{'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'customcakes', 'title': 'Custom Cakes'}]",5.0,"{'latitude': 35.80206, 'longitude': -88.77616}",['delivery'],"{'address1': '213 S Main St', 'address2': 'Ste 206', 'address3': '', 'city': 'Medina', 'zip_code': '38355', 'country': 'US', 'state': 'TN', 'display_address': ['213 S Main St', 'Ste 206', 'Medina, TN 38355']}",+17313186282,(731) 318-6282,1661.1179809017997,
qXuUBEaib4caLC6WCPhBjA,patisserie-tomoko-brooklyn-2,Patisserie Tomoko,https://s3-media4.fl.yelpcdn.com/bphoto/JCQ9XF_MM0ExTy1e9s12gg/o.jpg,False,https://www.yelp.com/biz/patisserie-tomoko-brooklyn-2?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,419,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"{'latitude': 40.7176114, 'longitude': -73.9519192}","['pickup', 'delivery']","{'address1': '568 Union Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['568 Union Ave', 'Brooklyn, NY 11211']}",+17183887121,(718) 388-7121,3819.1739527873074,$$
-SdQJKA9iMKvSrA7r0joXw,byclio-bakery-brooklyn,ByClio Bakery,https://s3-media3.fl.yelpcdn.com/bphoto/KuE9Hq2oOIJpAh_nRtvlzw/o.jpg,False,https://www.yelp.com/biz/byclio-bakery-brooklyn?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,25,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'customcakes', 'title': 'Custom Cakes'}]",4.5,"{'latitude': 40.67357918928142, 'longitude': -73.98958191275597}",[],"{'address1': '400 3rd Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['400 3rd Ave', 'Brooklyn, NY 11215']}",+15166366008,(516) 636-6008,3565.493945906966,
M2CSxMwbkwJr_G_Bzp7Y5Q,mah-ze-dahr-bakery-new-york,Mah-Ze-Dahr Bakery,https://s3-media3.fl.yelpcdn.com/bphoto/rC98Idk_yKUdYo1AfQP_AQ/o.jpg,False,https://www.yelp.com/biz/mah-ze-dahr-bakery-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,460,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'donuts', 'title': 'Donuts'}]",4.5,"{'latitude': 40.73503, 'longitude': -74.00002}",['delivery'],"{'address1': '28 Greenwich Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['28 Greenwich Ave', 'New York, NY 10011']}",+12124989810,(212) 498-9810,3329.046042624273,$$
lqnI_jISnH7RZWlPtKkViQ,tres-leches-cafe-harlem-new-york,Tres Leches Cafe - Harlem,https://s3-media1.fl.yelpcdn.com/bphoto/NCmBmnJP5gWDLF3fgBrikQ/o.jpg,False,https://www.yelp.com/biz/tres-leches-cafe-harlem-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,184,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'dominican', 'title': 'Dominican'}]",5.0,"{'latitude': 40.7935241, 'longitude': -73.937801}","['pickup', 'delivery']","{'address1': '356 E 112th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['356 E 112th St', 'New York, NY 10029']}",+13479948046,(347) 994-8046,10888.873527787518,$
M-1k30Dgcc1OxZ8buddE4Q,harbs-soho-new-york-3,HARBS SoHo,https://s3-media4.fl.yelpcdn.com/bphoto/DVTLf9LLVL0UwqCKCuQH_w/o.jpg,False,https://www.yelp.com/biz/harbs-soho-new-york-3?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,242,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 40.726366, 'longitude': -74.000015}",['delivery'],"{'address1': '465 W Broadway', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['465 W Broadway', 'New York, NY 10012']}",+12124731981,(212) 473-1981,2375.550309555605,$$
nyxmTe-It-tzfagvjkge1g,burrow-brooklyn,Burrow,https://s3-media3.fl.yelpcdn.com/bphoto/mebngCLJHN05G7fD7ATclw/o.jpg,False,https://www.yelp.com/biz/burrow-brooklyn?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,87,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"{'latitude': 40.7027771713273, 'longitude': -73.98680411986894}",['delivery'],"{'address1': '68 Jay St', 'address2': 'Ste 119', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['68 Jay St', 'Ste 119', 'Brooklyn, NY 11201']}",,,697.5143099292527,$
QC8mHsBNu_PFEWI7eDmyLw,elly-s-pastry-new-york,Elly’s Pastry,https://s3-media1.fl.yelpcdn.com/bphoto/Nx_vJE80LttKfKirTKspwA/o.jpg,False,https://www.yelp.com/biz/elly-s-pastry-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,23,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 40.74699334569398, 'longitude': -73.9844542}",[],"{'address1': '11 E 32nd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['11 E 32nd St', 'New York, NY 10016']}",,,4693.782166313574,
hequ95_X5IT3ICEwSUT1fw,lady-wong-new-york-2,Lady Wong,https://s3-media2.fl.yelpcdn.com/bphoto/ONumTaEnnB6By5fZdjuUPg/o.jpg,False,https://www.yelp.com/biz/lady-wong-new-york-2?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,43,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",4.0,"{'latitude': 40.760904, 'longitude': -73.982122}",[],"{'address1': '135 W 50th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10020', 'country': 'US', 'state': 'NY', 'display_address': ['135 W 50th St', 'New York, NY 10020']}",+16464227189,(646) 422-7189,6243.559690685834,
Q-0NA-MheoaGvG7wtMhPGw,minnies-bake-shop-manhattan,Minnie's Bake Shop,https://s3-media1.fl.yelpcdn.com/bphoto/v6sbU7bHVaFysmfPCet0xQ/o.jpg,False,https://www.yelp.com/biz/minnies-bake-shop-manhattan?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,59,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'catering', 'title': 'Caterers'}]",5.0,"{'latitude': 40.734881, 'longitude': -73.99367}","['pickup', 'delivery']","{'address1': '10 E 13th St', 'address2': None, 'address3': '', 'city': 'Manhattan', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['10 E 13th St', 'Manhattan, NY 10003']}",+16462295102,(646) 229-5102,3273.782274356846,$$
