id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
xVP6tJThnRXlqGrNN_um9Q,barachou-new-york-2,Barachou,https://s3-media2.fl.yelpcdn.com/bphoto/odgpb6BnHoqpqdZv2qUC4A/o.jpg,False,https://www.yelp.com/biz/barachou-new-york-2?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,35,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,"{'latitude': 40.73776, 'longitude': -74.00484}","['pickup', 'delivery']",,"{'address1': '15 8th Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['15 8th Ave', 'New York, NY 10014']}",+16465594210,(646) 559-4210,3703.1899069066963
8hdjmWfjOB6o37xrCzhoug,from-lucie-new-york,From Lucie,https://s3-media1.fl.yelpcdn.com/bphoto/Aq9kjCCDrFOz4lj75W2aig/o.jpg,False,https://www.yelp.com/biz/from-lucie-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,54,"[{'alias': 'customcakes', 'title': 'Custom Cakes'}, {'alias': 'candlestores', 'title': 'Candle Stores'}]",4.0,"{'latitude': 40.72842, 'longitude': -73.98334}",[],,"{'address1': '263 E 10th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['263 E 10th St', 'New York, NY 10009']}",,,2730.012774452658
ga6sRtE0l85iftw_5-W84Q,dominique-ansel-bakery-new-york,Dominique Ansel Bakery,https://s3-media3.fl.yelpcdn.com/bphoto/ZgNVcBgeREThhB-FQXz51Q/o.jpg,False,https://www.yelp.com/biz/dominique-ansel-bakery-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,5384,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.0,"{'latitude': 40.72516, 'longitude': -74.00296}",['delivery'],$$,"{'address1': '189 Spring St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['189 Spring St', 'New York, NY 10012']}",+12122192773,(212) 219-2773,2312.769277430363
M2CSxMwbkwJr_G_Bzp7Y5Q,mah-ze-dahr-bakery-new-york,Mah-Ze-Dahr Bakery,https://s3-media3.fl.yelpcdn.com/bphoto/rC98Idk_yKUdYo1AfQP_AQ/o.jpg,False,https://www.yelp.com/biz/mah-ze-dahr-bakery-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,460,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'donuts', 'title': 'Donuts'}]",4.5,"{'latitude': 40.73503, 'longitude': -74.00002}",['delivery'],$$,"{'address1': '28 Greenwich Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['28 Greenwich Ave', 'New York, NY 10011']}",+12124989810,(212) 498-9810,3329.046042624273
FeVmZXCk9y7Gff48e79AVA,mariebelle-new-york-4,MarieBelle,https://s3-media2.fl.yelpcdn.com/bphoto/SyAlX73Guh1iGLXzVdMi5A/o.jpg,False,https://www.yelp.com/biz/mariebelle-new-york-4?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,650,"[{'alias': 'chocolate', 'title': 'Chocolatiers & Shops'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'gelato', 'title': 'Gelato'}]",4.5,"{'latitude': 40.7232107708636, 'longitude': -74.002450627852}",['pickup'],$$$,"{'address1': '484 Broome St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['484 Broome St', 'New York, NY 10013']}",+12129256999,(212) 925-6999,2091.698038505492
l3b812qiFDN9ZhSq1sn-UQ,julien-boulangerie-new-york-2,Julien Boulangerie,https://s3-media2.fl.yelpcdn.com/bphoto/LD1v5sMzkXI6geEYUaOChA/o.jpg,False,https://www.yelp.com/biz/julien-boulangerie-new-york-2?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,37,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",4.0,"{'latitude': 40.786998543718646, 'longitude': -73.9541428}","['pickup', 'delivery']",,"{'address1': '1375 Madison Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10128', 'country': 'US', 'state': 'NY', 'display_address': ['1375 Madison Ave', 'New York, NY 10128']}",,,9678.594935851228
uj88zuXI-5uNDVSSj597zQ,salon-sucré-new-york,Salon Sucré,https://s3-media2.fl.yelpcdn.com/bphoto/qP5HE7a-hqFyII8iaSP3aA/o.jpg,False,https://www.yelp.com/biz/salon-sucr%C3%A9-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,27,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.0,"{'latitude': 40.71827, 'longitude': -73.98806}",[],,"{'address1': '115 Delancey St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['115 Delancey St', 'New York, NY 10002']}",+15677036227,(567) 703-6227,1517.088677269159
jWC4mD-yy-IzuZxU5ctAKw,mias-bakery-brooklyn,Mia's Bakery,https://s3-media1.fl.yelpcdn.com/bphoto/KYDWqNIFIuefvs4BBJQtqw/o.jpg,False,https://www.yelp.com/biz/mias-bakery-brooklyn?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,1092,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,"{'latitude': 40.6870199, 'longitude': -73.9901299}","['pickup', 'delivery']",$$,"{'address1': '139 Smith St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['139 Smith St', 'Brooklyn, NY 11201']}",+13479873194,(347) 987-3194,2081.025885948994
inrdLiBjiJ_ngHXirw4pPg,lysee-new-york-5,Lysee,https://s3-media2.fl.yelpcdn.com/bphoto/8VID1A7rdoIcZhogWpWJjw/o.jpg,False,https://www.yelp.com/biz/lysee-new-york-5?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,206,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'panasian', 'title': 'Pan Asian'}]",4.0,"{'latitude': 40.73917, 'longitude': -73.98819}",[],$$$,"{'address1': '44 E 21st St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['44 E 21st St', 'New York, NY 10010']}",,,3780.5121148897765
cgWxj5zytsVQtbygN9M-OQ,charlotte-patisserie-brooklyn-2,Charlotte Patisserie,https://s3-media4.fl.yelpcdn.com/bphoto/l0ew6O0DMbQ4KBUAC8H8UA/o.jpg,False,https://www.yelp.com/biz/charlotte-patisserie-brooklyn-2?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,63,"[{'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'customcakes', 'title': 'Custom Cakes'}]",4.0,"{'latitude': 40.6872171402548, 'longitude': -73.9933373406529}",['delivery'],$,"{'address1': '201 Court St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['201 Court St', 'Brooklyn, NY 11201']}",+19292950372,(929) 295-0372,2028.4295715424657
XSwagBljEsxG2i1rq4GEAQ,almondine-bakery-brooklyn,Almondine Bakery,https://s3-media2.fl.yelpcdn.com/bphoto/n_j7yalGH6b-0qeBboG1Cg/o.jpg,False,https://www.yelp.com/biz/almondine-bakery-brooklyn?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,404,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",4.0,"{'latitude': 40.7033174, 'longitude': -73.9912506}",['delivery'],$$,"{'address1': '85 Water St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['85 Water St', 'Brooklyn, NY 11201']}",+17187975026,(718) 797-5026,348.91633855519586
b5x-Fw7I7Y88TdFIzvbsnw,supermoon-bakehouse-new-york,Supermoon Bakehouse,https://s3-media1.fl.yelpcdn.com/bphoto/2_NRG9aWYqcTp718ov32Pg/o.jpg,False,https://www.yelp.com/biz/supermoon-bakehouse-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,986,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 40.71991, 'longitude': -73.9872}","['pickup', 'delivery']",$$,"{'address1': '120 Rivington St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['120 Rivington St', 'New York, NY 10002']}",+13476541211,(347) 654-1211,1714.9424016310745
Sgh7Uar8wv6WKA-UZ7hcXA,balthazar-boulangerie-new-york,Balthazar Boulangerie,https://s3-media2.fl.yelpcdn.com/bphoto/lyG-ygOcvvcNG_VJ9jWK3g/o.jpg,False,https://www.yelp.com/biz/balthazar-boulangerie-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,394,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.0,"{'latitude': 40.72276, 'longitude': -73.99842}",[],$$,"{'address1': '80 Spring St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['80 Spring St', 'New York, NY 10012']}",+12129651785,(212) 965-1785,1945.0948834898422
iTcxncdrcQRK1tdcbFIqGQ,aux-merveilleux-de-fred-new-york,Aux Merveilleux De Fred,https://s3-media1.fl.yelpcdn.com/bphoto/RabwEhAwHUiFnJlLxIHw6A/o.jpg,False,https://www.yelp.com/biz/aux-merveilleux-de-fred-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,457,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]",4.5,"{'latitude': 40.73835064346807, 'longitude': -74.00412204723874}","['pickup', 'delivery']",$$,"{'address1': '37 8th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['37 8th Ave', 'New York, NY 10014']}",+19174751992,(917) 475-1992,3751.534985878222
GlPJPpKvPR4d8dmcSEYpdA,takahachi-bakery-new-york,Takahachi Bakery,https://s3-media4.fl.yelpcdn.com/bphoto/PCiqy58NGEFul3LZ8jgBig/o.jpg,False,https://www.yelp.com/biz/takahachi-bakery-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,1030,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 40.71373, 'longitude': -74.00843}","['pickup', 'delivery']",$$,"{'address1': '25 Murray St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['25 Murray St', 'New York, NY 10007']}",+12127915550,(212) 791-5550,1509.7340230356738
Wv6jzavopKvQT7RqeXttKA,le-petit-monstre-brooklyn,Le Petit Monstre,https://s3-media4.fl.yelpcdn.com/bphoto/NrgEUcRudslwpqV77zrlhQ/o.jpg,False,https://www.yelp.com/biz/le-petit-monstre-brooklyn?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,55,"[{'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'gardening', 'title': 'Nurseries & Gardening'}]",4.5,"{'latitude': 40.69631115490488, 'longitude': -73.96770130204715}","['pickup', 'delivery']",$$,"{'address1': '82 Washington Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11205', 'country': 'US', 'state': 'NY', 'display_address': ['82 Washington Ave', 'Brooklyn, NY 11205']}",,,2461.0231986129706
WtDTHppOGbmRc06gBEHrGg,ando-patisserie-new-york,Ando Patisserie,https://s3-media3.fl.yelpcdn.com/bphoto/ZMQw0xfEv_IMHBprkGjnpg/o.jpg,False,https://www.yelp.com/biz/ando-patisserie-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,72,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]",4.0,"{'latitude': 40.729337442569005, 'longitude': -73.98596309999999}","['pickup', 'delivery']",,"{'address1': '214 East 10th St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['214 East 10th St', 'New York, NY 10003']}",+19172620311,(917) 262-0311,2747.9249344398895
drE9p2p_a9TptqyOFnnJVg,fabrique-bakery-new-york-2,Fabrique Bakery,https://s3-media3.fl.yelpcdn.com/bphoto/9GjgK6LziKo8jXtD-Gvg2Q/o.jpg,False,https://www.yelp.com/biz/fabrique-bakery-new-york-2?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,280,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'scandinavian', 'title': 'Scandinavian'}]",4.5,"{'latitude': 40.7405, 'longitude': -74.00471}","['pickup', 'delivery']",$$,"{'address1': '348 W 14th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['348 W 14th St', 'New York, NY 10014']}",+19172612476,(917) 261-2476,3991.028597552693
Tns-1BJip9a6K-O6V2pyUQ,red-gate-bakery-new-york,Red Gate Bakery,https://s3-media1.fl.yelpcdn.com/bphoto/mVEEjxPO6UTxROvWmluAUw/o.jpg,False,https://www.yelp.com/biz/red-gate-bakery-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,74,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'customcakes', 'title': 'Custom Cakes'}]",4.5,"{'latitude': 40.723717, 'longitude': -73.988806}","['pickup', 'delivery']",,"{'address1': '68 E 1st St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['68 E 1st St', 'New York, NY 10003']}",+16468705553,(646) 870-5553,2081.3552305882727
0pt5izZnzy0xPk2B2BfXfQ,jetaime-patisserie-new-york,Jetaime Patisserie,https://s3-media4.fl.yelpcdn.com/bphoto/ngEe8fBtAJvm-fdVC84rwQ/o.jpg,False,https://www.yelp.com/biz/jetaime-patisserie-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,4,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",5.0,"{'latitude': 40.68076, 'longitude': -73.93745}",[],,"{'address1': '471 Marcus Garvey Blvd', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['471 Marcus Garvey Blvd', 'New York, NY 11216']}",+13474436232,(347) 443-6232,5515.622843462017
