id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
jWC4mD-yy-IzuZxU5ctAKw,mias-bakery-brooklyn,Mia's Bakery,https://s3-media1.fl.yelpcdn.com/bphoto/KYDWqNIFIuefvs4BBJQtqw/o.jpg,False,https://www.yelp.com/biz/mias-bakery-brooklyn?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,1092,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,"{'latitude': 40.6870199, 'longitude': -73.9901299}","['pickup', 'delivery']",$$,"{'address1': '139 Smith St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['139 Smith St', 'Brooklyn, NY 11201']}",+13479873194,(347) 987-3194,2081.025885948994
xpDp5zKQJHu7Ljgs1PKLJw,la-cabra-new-york-2,La Cabra,https://s3-media1.fl.yelpcdn.com/bphoto/0DzZgS4ox_S9DUGQgfYirw/o.jpg,False,https://www.yelp.com/biz/la-cabra-new-york-2?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,268,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"{'latitude': 40.729463036209495, 'longitude': -73.98684812477497}",[],$$,"{'address1': '152 2nd Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['152 2nd Ave', 'New York, NY 10003']}",,,2743.414601721351
mU23NlQfn1R9OhA6WMe_xg,breads-bakery-new-york-23,Breads Bakery,https://s3-media4.fl.yelpcdn.com/bphoto/mDaSWYX8hEV0eNGXJSDhVg/o.jpg,False,https://www.yelp.com/biz/breads-bakery-new-york-23?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,1188,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,"{'latitude': 40.73661, 'longitude': -73.99179509999999}","['pickup', 'delivery']",$$,"{'address1': '18 E 16th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['18 E 16th St', 'New York, NY 10003']}",+12126332253,(212) 633-2253,3471.7900383222827
XSwagBljEsxG2i1rq4GEAQ,almondine-bakery-brooklyn,Almondine Bakery,https://s3-media2.fl.yelpcdn.com/bphoto/n_j7yalGH6b-0qeBboG1Cg/o.jpg,False,https://www.yelp.com/biz/almondine-bakery-brooklyn?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,404,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",4.0,"{'latitude': 40.7033174, 'longitude': -73.9912506}",['delivery'],$$,"{'address1': '85 Water St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['85 Water St', 'Brooklyn, NY 11201']}",+17187975026,(718) 797-5026,348.91633855519586
GlPJPpKvPR4d8dmcSEYpdA,takahachi-bakery-new-york,Takahachi Bakery,https://s3-media4.fl.yelpcdn.com/bphoto/PCiqy58NGEFul3LZ8jgBig/o.jpg,False,https://www.yelp.com/biz/takahachi-bakery-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,1030,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 40.71373, 'longitude': -74.00843}","['pickup', 'delivery']",$$,"{'address1': '25 Murray St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['25 Murray St', 'New York, NY 10007']}",+12127915550,(212) 791-5550,1509.7340230356738
5jykT4A_mz1lgWk6btnZbw,lady-wong-new-york,Lady Wong,https://s3-media3.fl.yelpcdn.com/bphoto/OgLViI70GHbdVEZdP7aLcg/o.jpg,False,https://www.yelp.com/biz/lady-wong-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,210,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,"{'latitude': 40.72850883077059, 'longitude': -73.98615170270205}",[],,"{'address1': '332 E 9th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['332 E 9th St', 'New York, NY 10003']}",+16464227189,(646) 422-7189,2654.7980615612532
drE9p2p_a9TptqyOFnnJVg,fabrique-bakery-new-york-2,Fabrique Bakery,https://s3-media3.fl.yelpcdn.com/bphoto/9GjgK6LziKo8jXtD-Gvg2Q/o.jpg,False,https://www.yelp.com/biz/fabrique-bakery-new-york-2?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,280,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'scandinavian', 'title': 'Scandinavian'}]",4.5,"{'latitude': 40.7405, 'longitude': -74.00471}","['pickup', 'delivery']",$$,"{'address1': '348 W 14th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['348 W 14th St', 'New York, NY 10014']}",+19172612476,(917) 261-2476,3991.028597552693
Tp3-DL6wF8mETTiUDXzO3A,kam-boat-bakery-and-cafe-new-york,Kam Boat Bakery & Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/lHQ7GlaTLrCtYcw3n_5eXg/o.jpg,False,https://www.yelp.com/biz/kam-boat-bakery-and-cafe-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,191,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'cupcakes', 'title': 'Cupcakes'}]",4.5,"{'latitude': 40.7178308, 'longitude': -73.995106}",['delivery'],$,"{'address1': '111 Bowery St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['111 Bowery St', 'New York, NY 10002']}",+12122741822,(212) 274-1822,1378.9544200391526
3t4VJC1vyUGk0aaem3b5ng,ceremonia-bakeshop-brooklyn,Ceremonia Bakeshop,https://s3-media4.fl.yelpcdn.com/bphoto/iQ5fF6wjhOOhDFLm4nZsLA/o.jpg,False,https://www.yelp.com/biz/ceremonia-bakeshop-brooklyn?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,166,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",5.0,"{'latitude': 40.7125, 'longitude': -73.96056}",['delivery'],,"{'address1': '743 Driggs Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['743 Driggs Ave', 'Brooklyn, NY 11211']}",+13473842212,(347) 384-2212,2950.601600795097
SB4crLLqZy4RdoA3e7yDNA,dawns-til-dusk-brooklyn-2,Dawn's ‘Til Dusk,https://s3-media1.fl.yelpcdn.com/bphoto/4lzduwzhnxvjn6sCjMHAxg/o.jpg,False,https://www.yelp.com/biz/dawns-til-dusk-brooklyn-2?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,20,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 40.70336875110399, 'longitude': -73.9904543407859}","['pickup', 'delivery']",,"{'address1': '33 Main St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['33 Main St', 'Brooklyn, NY 11201']}",+12126754996,(212) 675-4996,397.5030238751708
yt1VLifNQndVgDH15Asjow,pâtisserie-vanessa-new-york,Pâtisserie Vanessa,https://s3-media2.fl.yelpcdn.com/bphoto/zvzDUXDsf61SQNvtkq5Nhw/o.jpg,False,https://www.yelp.com/biz/p%C3%A2tisserie-vanessa-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,36,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",4.5,"{'latitude': 40.781604, 'longitude': -73.954321}",[],,"{'address1': '1340 Lexington Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10128', 'country': 'US', 'state': 'NY', 'display_address': ['1340 Lexington Ave', 'New York, NY 10128']}",,,9115.0407102421
2MrdLHK3mtdn-2GCtpjnhQ,levain-bakery-new-york-11,"Levain Bakery - NoHo, NYC",https://s3-media2.fl.yelpcdn.com/bphoto/4v6TMysZ6dSKeUmbmQTErg/o.jpg,False,https://www.yelp.com/biz/levain-bakery-new-york-11?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,556,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",4.5,"{'latitude': 40.726157, 'longitude': -73.9946634}","['pickup', 'delivery']",$$,"{'address1': '340 Lafayette', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['340 Lafayette', 'New York, NY 10012']}",+19174643746,(917) 464-3746,2310.805657302948
2VbJqKra1k-4GA4o6-FeTQ,radio-bakery-brooklyn-2,Radio Bakery,https://s3-media4.fl.yelpcdn.com/bphoto/BvzldY4DFLZ-9WDn50o2EA/o.jpg,False,https://www.yelp.com/biz/radio-bakery-brooklyn-2?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,24,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 40.73237, 'longitude': -73.95511}",[],,"{'address1': '135 India St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['135 India St', 'Brooklyn, NY 11222']}",,,4461.635568335142
Wv6jzavopKvQT7RqeXttKA,le-petit-monstre-brooklyn,Le Petit Monstre,https://s3-media4.fl.yelpcdn.com/bphoto/NrgEUcRudslwpqV77zrlhQ/o.jpg,False,https://www.yelp.com/biz/le-petit-monstre-brooklyn?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,55,"[{'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'gardening', 'title': 'Nurseries & Gardening'}]",4.5,"{'latitude': 40.69631115490488, 'longitude': -73.96770130204715}","['pickup', 'delivery']",$$,"{'address1': '82 Washington Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11205', 'country': 'US', 'state': 'NY', 'display_address': ['82 Washington Ave', 'Brooklyn, NY 11205']}",,,2461.0231986129706
VtJd1l64kqUUyWacwK0J2Q,venieros-new-york-2,Veniero's,https://s3-media4.fl.yelpcdn.com/bphoto/pMtdkncb9gTkja1DX0Tp6Q/o.jpg,False,https://www.yelp.com/biz/venieros-new-york-2?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,2389,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 40.729431, 'longitude': -73.984541}","['pickup', 'delivery']",$$,"{'address1': '342 E 11th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['342 E 11th St', 'New York, NY 10003']}",+12126747070,(212) 674-7070,2790.900365889197
pNbrxyrG5d5QwRsKbu0cXg,46-new-york,46,https://s3-media3.fl.yelpcdn.com/bphoto/PDgpYA8dbkA2x4Cc3kGklg/o.jpg,False,https://www.yelp.com/biz/46-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,97,"[{'alias': 'desserts', 'title': 'Desserts'}]",4.5,"{'latitude': 40.7152930293439, 'longitude': -73.9986442157158}",['delivery'],$,"{'address1': '46 Mott St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['46 Mott St', 'New York, NY 10013']}",+16467156699,(646) 715-6699,1154.8425931908018
H7QoApSloy7Zu0LFpQVv-A,keki-modern-cakes-new-york-2,Keki Modern Cakes,https://s3-media3.fl.yelpcdn.com/bphoto/y9LYeX5c2QnPxFBpx9MoPQ/o.jpg,False,https://www.yelp.com/biz/keki-modern-cakes-new-york-2?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,500,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,"{'latitude': 40.7468603, 'longitude': -73.984986}","['pickup', 'delivery']",$$,"{'address1': '315 5th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['315 5th Ave', 'New York, NY 10016']}",+12128890251,(212) 889-0251,4671.489411005774
SWRz34fmNEDPcrngJMMo7Q,butler-brooklyn,Butler,https://s3-media2.fl.yelpcdn.com/bphoto/f3203YVujyTgfQjVaj2EwQ/o.jpg,False,https://www.yelp.com/biz/butler-brooklyn?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,149,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 40.7117670177852, 'longitude': -73.9646924963509}",[],$$,"{'address1': '95 S 5th St', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['95 S 5th St', 'Brooklyn, NY 11249']}",,,2592.1803299896737
YJneu_qSDpL75ho51Bp3yg,librae-bakery-new-york,Librae Bakery,https://s3-media1.fl.yelpcdn.com/bphoto/q4qmj_C_pylDOY_Vdak3Ow/o.jpg,False,https://www.yelp.com/biz/librae-bakery-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,160,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",4.5,"{'latitude': 40.72808, 'longitude': -73.99066}",[],$$,"{'address1': '35 Cooper Sq', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['35 Cooper Sq', 'New York, NY 10003']}",+16463017968,(646) 301-7968,2539.622313911431
0kW0112jMERVjpRzWT4F7Q,la-bicyclette-bakery-brooklyn-3,La Bicyclette Bakery,https://s3-media3.fl.yelpcdn.com/bphoto/_qCjVd04AucsS-KZQuMWRw/o.jpg,False,https://www.yelp.com/biz/la-bicyclette-bakery-brooklyn-3?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,84,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",5.0,"{'latitude': 40.714400045936806, 'longitude': -73.95911000669003}",['delivery'],,"{'address1': '667 Driggs Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['667 Driggs Ave', 'Brooklyn, NY 11211']}",+13479161417,(347) 916-1417,3128.2401710620916
Sgh7Uar8wv6WKA-UZ7hcXA,balthazar-boulangerie-new-york,Balthazar Boulangerie,https://s3-media2.fl.yelpcdn.com/bphoto/lyG-ygOcvvcNG_VJ9jWK3g/o.jpg,False,https://www.yelp.com/biz/balthazar-boulangerie-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,394,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.0,"{'latitude': 40.72276, 'longitude': -73.99842}",[],$$,"{'address1': '80 Spring St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['80 Spring St', 'New York, NY 10012']}",+12129651785,(212) 965-1785,1945.0948834898422
