id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
tJY11BoV6Epe2MmV6o7L9w,the-dough-club-new-york,The Dough Club,https://s3-media2.fl.yelpcdn.com/bphoto/0Pz682B5ENshaANmNKmKbw/o.jpg,False,https://www.yelp.com/biz/the-dough-club-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,432,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 40.717937, 'longitude': -73.99891233660313}","['pickup', 'delivery']",$$,"{'address1': '119 Baxter St', 'address2': 'Ste A', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['119 Baxter St', 'Ste A', 'New York, NY 10013']}",+16469186090,(646) 918-6090,1442.5894716160906
IfmcuGIr9kthp9dNjrtlmw,doughnut-plant-brooklyn,Doughnut Plant,https://s3-media1.fl.yelpcdn.com/bphoto/wocR9_KkyzW7lZ4S9UkDqw/o.jpg,False,https://www.yelp.com/biz/doughnut-plant-brooklyn?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,680,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 40.680653, 'longitude': -73.9747427}","['pickup', 'delivery']",$$,"{'address1': '245 Flatbush Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['245 Flatbush Ave', 'Brooklyn, NY 11217']}",+12125053700,(212) 505-3700,3211.916407190127
nmIhMbsg3vgjFTAG0bRiZw,doughnut-plant-new-york-5,Doughnut Plant,https://s3-media2.fl.yelpcdn.com/bphoto/gvYWkJKVPPEreQdX7DQCuA/o.jpg,False,https://www.yelp.com/biz/doughnut-plant-new-york-5?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,206,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 40.7527277, 'longitude': -73.9772353}",[],$$,"{'address1': '89 E 42nd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['89 E 42nd St', 'New York, NY 10017']}",+12125053700,(212) 505-3700,5450.544197273203
3SXxb0-HspMiC_9yYaBnyg,bear-donut-new-york,Bear Donut,https://s3-media4.fl.yelpcdn.com/bphoto/g6IGZryeZwdXVvCzkzSmjg/o.jpg,False,https://www.yelp.com/biz/bear-donut-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,121,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"{'latitude': 40.747299404730406, 'longitude': -73.98799936399958}","['pickup', 'delivery']",,"{'address1': '40 W 31st St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['40 W 31st St', 'New York, NY 10001']}",+16464765199,(646) 476-5199,4684.129776176827
Qd93tBfyYe-neg0DvfP9bQ,duck-donuts-fresh-meadows,Duck Donuts,https://s3-media1.fl.yelpcdn.com/bphoto/VIXzFKYGHIjqvlXK_Zgu-g/o.jpg,False,https://www.yelp.com/biz/duck-donuts-fresh-meadows?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,66,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 40.74026509132603, 'longitude': -73.78489221362223}","['pickup', 'delivery']",,"{'address1': '61-32 190th St', 'address2': None, 'address3': None, 'city': 'Fresh Meadows', 'zip_code': '11365', 'country': 'US', 'state': 'NY', 'display_address': ['61-32 190th St', 'Fresh Meadows, NY 11365']}",+17189719886,(718) 971-9886,18066.332227077277
GlPJPpKvPR4d8dmcSEYpdA,takahachi-bakery-new-york,Takahachi Bakery,https://s3-media4.fl.yelpcdn.com/bphoto/PCiqy58NGEFul3LZ8jgBig/o.jpg,False,https://www.yelp.com/biz/takahachi-bakery-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,1030,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 40.71373, 'longitude': -74.00843}","['pickup', 'delivery']",$$,"{'address1': '25 Murray St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['25 Murray St', 'New York, NY 10007']}",+12127915550,(212) 791-5550,1509.7340230356738
XSwagBljEsxG2i1rq4GEAQ,almondine-bakery-brooklyn,Almondine Bakery,https://s3-media2.fl.yelpcdn.com/bphoto/n_j7yalGH6b-0qeBboG1Cg/o.jpg,False,https://www.yelp.com/biz/almondine-bakery-brooklyn?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,404,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",4.0,"{'latitude': 40.7033174, 'longitude': -73.9912506}",['delivery'],$$,"{'address1': '85 Water St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['85 Water St', 'Brooklyn, NY 11201']}",+17187975026,(718) 797-5026,348.91633855519586
z1-LWrTkLwKDXXggJ56xIA,mah-ze-dahr-bakery-new-york-3,Mah Ze Dahr Bakery,https://s3-media3.fl.yelpcdn.com/bphoto/uJecMJUNJYyIB4Zbt_yguw/o.jpg,False,https://www.yelp.com/biz/mah-ze-dahr-bakery-new-york-3?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,12,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",4.5,"{'latitude': 40.71201519453839, 'longitude': -74.0151135377757}",[],,"{'address1': '225 Liberty St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10281', 'country': 'US', 'state': 'NY', 'display_address': ['225 Liberty St', 'New York, NY 10281']}",+12124989810,(212) 498-9810,1900.9356540464732
t4M1VX4n34eEgUWMJ7cgKw,daily-provisions-new-york,Daily Provisions,https://s3-media2.fl.yelpcdn.com/bphoto/S7cAxsK3uFXMHRG0K-337g/o.jpg,False,https://www.yelp.com/biz/daily-provisions-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,584,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 40.73768, 'longitude': -73.9876685}",['delivery'],$$,"{'address1': '103 E 19th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['103 E 19th St', 'New York, NY 10003']}",+12124881505,(212) 488-1505,3624.11900652027
4lBQFduDuS_kkMvfrp3sxQ,mikes-donuts-brooklyn,Mike's Donuts,https://s3-media2.fl.yelpcdn.com/bphoto/HqMYXSc7Kc_72kuVkkuMQw/o.jpg,False,https://www.yelp.com/biz/mikes-donuts-brooklyn?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,184,"[{'alias': 'donuts', 'title': 'Donuts'}]",4.5,"{'latitude': 40.633755, 'longitude': -74.021219}","['pickup', 'delivery']",$,"{'address1': '6822 5th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['6822 5th Ave', 'Brooklyn, NY 11220']}",+17187456980,(718) 745-6980,8290.57952370429
yOc5CZ5VxHGqj96RUuZCMA,dun-well-doughnuts-brooklyn,Dun-Well Doughnuts,https://s3-media3.fl.yelpcdn.com/bphoto/vepoKVhbv5oMxz9MAo6oDA/o.jpg,False,https://www.yelp.com/biz/dun-well-doughnuts-brooklyn?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,941,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 40.707743, 'longitude': -73.940202}","['pickup', 'delivery']",$$,"{'address1': '222 Montrose Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['222 Montrose Ave', 'Brooklyn, NY 11206']}",+13472940871,(347) 294-0871,4566.625549679913
-b6Bi1rJDhX1wJ8wF3G_ig,grounds-donut-house-bronx,Grounds Donut House,https://s3-media2.fl.yelpcdn.com/bphoto/g7owXJX5xoYD0Qs7308IfQ/o.jpg,False,https://www.yelp.com/biz/grounds-donut-house-bronx?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,25,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.5,"{'latitude': 40.819531, 'longitude': -73.81727}","['pickup', 'delivery']",$$,"{'address1': '4039 E Tremont Ave', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10465', 'country': 'US', 'state': 'NY', 'display_address': ['4039 E Tremont Ave', 'Bronx, NY 10465']}",+17188854335,(718) 885-4335,19572.89283780607
